tid,attribute,correct_val
80,risk,risk 2 (medium)
80,address,1000 n monticello ave
80,city,chicago
80,state,il
80,zip,60651
80,inspectiondate,2010-01-08
80,inspectiontype,license re-inspection
80,results,pass
80,latitude,41.89918623
80,longitude,-87.71780427
81,inspectionid,54220
81,dbaname,abe's and tommie's carryout
81,akaname,abe's and tommie's carryout
81,license,2008833
81,facilitytype,restaurant
81,risk,risk 2 (medium)
81,address,5107 w chicago ave
81,city,chicago
81,state,il
81,zip,60651
81,inspectiondate,2010-01-11
81,inspectiontype,license
81,results,fail
81,latitude,41.8948497
81,longitude,-87.75348965
82,inspectionid,54221
82,dbaname,milton brunson elementary
82,akaname,milton brunson elementary
82,license,2034637
82,facilitytype,school
82,risk,risk 1 (high)
82,address,932 n central ave
82,city,chicago
82,state,il
82,zip,60651
82,inspectiondate,2010-01-11
82,inspectiontype,complaint
82,results,pass
82,latitude,41.89767761
82,longitude,-87.76564297
83,inspectionid,54222
83,dbaname,yo mamas pizza
83,akaname,yo mamas pizza
83,license,1938489
83,facilitytype,restaurant
83,risk,risk 1 (high)
83,address,633 n cicero ave
83,city,chicago
83,state,il
83,zip,60644
83,inspectiondate,2010-01-11
83,inspectiontype,complaint
83,results,fail
83,latitude,41.89231802
83,longitude,-87.74556872
84,inspectionid,54223
84,dbaname,subway
84,akaname,subway
84,license,1909605
84,facilitytype,restaurant
84,risk,risk 1 (high)
84,address,800 n kedzie ave
84,city,chicago
84,state,il
84,zip,60651
84,inspectiondate,2010-01-12
84,inspectiontype,canvass
84,results,pass
84,latitude,41.89561531
84,longitude,-87.70670533
85,inspectionid,54224
85,dbaname,beefee submarine inc
85,akaname,beefee submarine inc
85,license,60297
85,facilitytype,restaurant
85,risk,risk 2 (medium)
85,address,3357 w chicago ave
85,city,chicago
85,state,il
85,zip,60651
85,inspectiondate,2010-01-12
85,inspectiontype,canvass
85,results,pass
85,latitude,41.89539877
85,longitude,-87.71121631
86,inspectionid,54225
86,dbaname,little caesar pizza
86,akaname,little caesar pizza
86,license,1868353
86,facilitytype,restaurant
86,risk,risk 2 (medium)
86,address,800 n kedzie ave
86,city,chicago
86,state,il
86,zip,60651
86,inspectiondate,2010-01-12
86,inspectiontype,canvass
86,results,pass w/ conditions
86,latitude,41.89561531
86,longitude,-87.70670533
87,inspectionid,54226
87,dbaname,see thru chinese restaurant
87,akaname,see thru chinese restaurant
87,license,1227055
87,facilitytype,restaurant
87,risk,risk 1 (high)
87,address,800 n kedzie ave
87,city,chicago
87,state,il
87,zip,60651
87,inspectiondate,2010-01-12
87,inspectiontype,canvass
87,results,pass
87,latitude,41.89561531
87,longitude,-87.70670533
88,inspectionid,54227
88,dbaname,subway
88,akaname,subway
88,license,1986621
88,facilitytype,restaurant
88,risk,risk 1 (high)
88,address,5619 w division st
88,city,chicago
88,state,il
88,zip,60651
88,inspectiondate,2010-01-13
88,inspectiontype,canvass
88,results,pass
88,latitude,41.9020223
88,longitude,-87.76641277
89,inspectionid,54228
89,dbaname,captain hooks fish & chicken
89,akaname,firehouse steak and lemonade
89,license,1922193
89,facilitytype,restaurant
89,risk,risk 2 (medium)
89,address,5601 w division st
89,city,chicago
89,state,il
89,zip,60651
89,inspectiondate,2010-01-13
89,inspectiontype,canvass
89,results,fail
89,latitude,41.90203403
89,longitude,-87.76571211
90,inspectionid,54229
90,dbaname,al's food mart
90,akaname,al's food mart
90,license,1943229
90,facilitytype,grocery store
90,risk,risk 2 (medium)
90,address,5401 w augusta blvd
90,city,chicago
90,state,il
90,zip,60651
90,inspectiondate,2010-01-11
90,inspectiontype,complaint
90,results,fail
90,latitude,41.89842933
90,longitude,-87.7609112
91,inspectionid,54230
91,dbaname,al's food mart
91,akaname,al's food mart
91,license,1943229
91,facilitytype,grocery store
91,risk,risk 2 (medium)
91,address,5401 w augusta blvd
91,city,chicago
91,state,il
91,zip,60651
91,inspectiondate,2010-01-14
91,inspectiontype,complaint
91,results,pass
91,latitude,41.89842933
91,longitude,-87.7609112
92,inspectionid,54231
92,dbaname,new philadelphia c.o.g.i.c.
92,akaname,new philadelphia c.o.g.i.c.
92,license,1916655
92,facilitytype,grocery store
92,risk,risk 3 (low)
92,address,205 s cicero ave
92,city,chicago
92,state,il
92,zip,60644
92,inspectiondate,2010-01-20
92,inspectiontype,canvass
92,results,pass
92,latitude,41.87771536
92,longitude,-87.74503186
93,inspectionid,54232
93,dbaname,abe's and tommie's carryout
93,akaname,abe's and tommie's carryout
93,license,2008833
93,facilitytype,restaurant
93,risk,risk 2 (medium)
93,address,5107 w chicago ave
93,city,chicago
93,state,il
93,zip,60651
93,inspectiondate,2010-01-21
93,inspectiontype,license re-inspection
93,results,pass
93,latitude,41.8948497
93,longitude,-87.75348965
94,inspectionid,54233
94,dbaname,macy's gyros
94,akaname,macy's gyros
94,license,2014079
94,facilitytype,restaurant
94,risk,risk 2 (medium)
94,address,4201 w division st
94,city,chicago
94,state,il
94,zip,60651
94,inspectiondate,2010-01-22
94,inspectiontype,license
94,results,pass
94,latitude,41.90247921
94,longitude,-87.73134482
95,inspectionid,54234
95,dbaname,church's chicken # 577
95,akaname,church's chicken # 577
95,license,1273264
95,facilitytype,restaurant
95,risk,risk 2 (medium)
95,address,431 n austin blvd
95,city,chicago
95,state,il
95,zip,60644
95,inspectiondate,2010-01-22
95,inspectiontype,complaint
95,results,pass
95,latitude,41.88799311
95,longitude,-87.77476283
96,inspectionid,54235
96,dbaname,qorner foods
96,akaname,qorner foods
96,license,2013363
96,facilitytype,grocery store
96,risk,risk 3 (low)
96,address,5556 w harrison st
96,city,chicago
96,state,il
96,zip,60644
96,inspectiondate,2010-01-22
96,inspectiontype,license
96,results,fail
96,latitude,41.87294753
96,longitude,-87.76377219
97,inspectionid,54236
97,dbaname,"madison food mart, inc"
97,akaname,"madison food mart, inc"
97,license,2014259
97,facilitytype,grocery store
97,risk,risk 3 (low)
97,address,5402 w madison st
97,city,chicago
97,state,il
97,zip,60644
97,inspectiondate,2010-01-25
97,inspectiontype,license
97,results,fail
97,latitude,41.88041576
97,longitude,-87.76027851
98,inspectionid,54237
98,dbaname,more for less
98,akaname,more for less
98,license,1948557
98,facilitytype,grocery store
98,risk,risk 2 (medium)
98,address,4851 w chicago ave
98,city,chicago
98,state,il
98,zip,60651
98,inspectiondate,2010-01-25
98,inspectiontype,complaint
98,results,pass
98,latitude,41.89487825
98,longitude,-87.74782979
99,inspectionid,54238
99,dbaname,swan's food & deli
99,akaname,swan's food & deli
99,license,1646850
99,facilitytype,grocery store
99,risk,risk 2 (medium)
99,address,1325 n central ave
99,city,chicago
99,state,il
99,zip,60651
99,inspectiondate,2010-01-26
99,inspectiontype,canvass
99,results,pass
99,latitude,41.90481036
99,longitude,-87.76560356
100,inspectionid,54239
100,dbaname,mcdonald's restaurant
100,akaname,mcdonald's restaurant
100,license,1193659
100,facilitytype,restaurant
100,risk,risk 2 (medium)
100,address,5015 w madison st
100,city,chicago
100,state,il
100,zip,60644
100,inspectiondate,2010-01-27
100,inspectiontype,canvass
100,results,fail
100,latitude,41.88031771
100,longitude,-87.75074636
101,inspectionid,54240
101,dbaname,burger king #12371
101,akaname,burger king #12371
101,license,1698081
101,facilitytype,restaurant
101,risk,risk 2 (medium)
101,address,3953 w chicago ave
101,city,chicago
101,state,il
101,zip,60651
101,inspectiondate,2010-02-01
101,inspectiontype,complaint
101,results,pass
101,latitude,41.89526095
101,longitude,-87.72574429
102,inspectionid,54241
102,dbaname,jimmy's sandwich shop
102,akaname,jimmy's sandwich shop
102,license,6294
102,facilitytype,restaurant
102,risk,risk 2 (medium)
102,address,4000 w grand ave
102,city,chicago
102,state,il
102,zip,60651
102,inspectiondate,2010-02-01
102,inspectiontype,complaint
102,results,pass
102,latitude,41.90625887
102,longitude,-87.72635348
103,inspectionid,54242
103,dbaname,grand sub
103,akaname,grand sub
103,license,1095025
103,facilitytype,restaurant
103,risk,risk 2 (medium)
103,address,3952 w grand ave
103,city,chicago
103,state,il
103,zip,60651
103,inspectiondate,2010-02-01
103,inspectiontype,canvass
103,results,pass
103,latitude,41.90600597
103,longitude,-87.72572323
104,inspectionid,54243
104,dbaname,mcdonald's restaurant
104,akaname,mcdonald's restaurant
104,license,1193659
104,facilitytype,restaurant
104,risk,risk 2 (medium)
104,address,5015 w madison st
104,city,chicago
104,state,il
104,zip,60644
104,inspectiondate,2010-02-05
104,inspectiontype,canvass re-inspection
104,results,pass
104,latitude,41.88031771
104,longitude,-87.75074636
105,inspectionid,54244
105,dbaname,chi-town fried chicken
105,akaname,chi-town fried chicken
105,license,1899172
105,facilitytype,restaurant
105,risk,risk 1 (high)
105,address,4152 w chicago ave
105,city,chicago
105,state,il
105,zip,60651
105,inspectiondate,2010-02-16
105,inspectiontype,canvass
105,results,pass
105,latitude,41.89539165
105,longitude,-87.73068265
106,inspectionid,54245
106,dbaname,papa charlies
106,akaname,papa charlies
106,license,1675267
106,facilitytype,restaurant
106,risk,risk 1 (high)
106,address,1206 n central ave
106,city,chicago
106,state,il
106,zip,60651
106,inspectiondate,2010-02-16
106,inspectiontype,canvass
106,results,pass
106,latitude,41.90235982
106,longitude,-87.76580522
107,inspectionid,54246
107,dbaname,mr. philly
107,akaname,mr. philly
107,license,1649619
107,facilitytype,restaurant
107,risk,risk 2 (medium)
107,address,5254 w chicago ave
107,city,chicago
107,state,il
107,zip,60651
107,inspectiondate,2010-02-16
107,inspectiontype,complaint
107,results,fail
107,latitude,41.89502331
107,longitude,-87.75783481
108,inspectionid,54247
108,dbaname,depriest elementary
108,akaname,depriest elementary
108,license,26631
108,facilitytype,school
108,risk,risk 1 (high)
108,address,139 s parkside ave
108,city,chicago
108,state,il
108,zip,60644
108,inspectiondate,2010-02-17
108,inspectiontype,canvass
108,results,pass
108,latitude,41.87799914
108,longitude,-87.7662615
109,inspectionid,54248
109,dbaname,mr. philly
109,akaname,mr. philly
109,license,1649619
109,facilitytype,restaurant
109,risk,risk 2 (medium)
109,address,5254 w chicago ave
109,city,chicago
109,state,il
109,zip,60651
109,inspectiondate,2010-02-17
109,inspectiontype,complaint
109,results,fail
109,latitude,41.89502331
109,longitude,-87.75783481
110,inspectionid,54249
110,dbaname,sun  sumrine fast food
110,akaname,sun  sumrine fast food
110,license,1225837
110,facilitytype,restaurant
110,risk,risk 2 (medium)
110,address,321 n laramie ave
110,city,chicago
110,state,il
110,zip,60644
110,inspectiondate,2010-02-18
110,inspectiontype,complaint
110,results,fail
110,latitude,41.88633174
110,longitude,-87.75513777
111,inspectionid,54250
111,dbaname,rib place inc.
111,akaname,rib place
111,license,2017189
111,facilitytype,restaurant
111,risk,risk 1 (high)
111,address,5607 w corcoran pl
111,city,chicago
111,state,il
111,zip,60644
111,inspectiondate,2010-02-18
111,inspectiontype,license
111,results,fail
111,latitude,41.88710618
111,longitude,-87.76543552
112,inspectionid,54251
112,dbaname,mcnair
112,akaname,mcnair
112,license,26301
112,facilitytype,school
112,risk,risk 1 (high)
112,address,4820 w walton st.
112,city,chicago
112,state,il
112,zip,60651
112,inspectiondate,2010-02-22
112,inspectiontype,canvass
112,results,pass
112,latitude,41.8978464
112,longitude,-87.74674645
113,inspectionid,54252
113,dbaname,market fresh inc
113,akaname,market fresh inc
113,license,52593
113,facilitytype,grocery store
113,risk,risk 2 (medium)
113,address,800 n kedzie ave
113,city,chicago
113,state,il
113,zip,60651
113,inspectiondate,2010-02-22
113,inspectiontype,canvass
113,results,pass
113,latitude,41.89561531
113,longitude,-87.70670533
114,inspectionid,54253
114,dbaname,van-central food & liqs
114,akaname,van-central food & liqs
114,license,6023
114,facilitytype,grocery store
114,risk,risk 3 (low)
114,address,5575 w van buren st
114,city,chicago
114,state,il
114,zip,60644
114,inspectiondate,2010-02-25
114,inspectiontype,complaint
114,results,fail
114,latitude,41.87462048
114,longitude,-87.76450474
115,inspectionid,54254
115,dbaname,mr. philly
115,akaname,mr. philly
115,license,1649619
115,facilitytype,restaurant
115,risk,risk 2 (medium)
115,address,5254 w chicago ave
115,city,chicago
115,state,il
115,zip,60651
115,inspectiondate,2010-03-02
115,inspectiontype,complaint re-inspection
115,results,pass
115,latitude,41.89502331
115,longitude,-87.75783481
116,inspectionid,54255
116,dbaname,j & w jamaican jerk restaurant
116,akaname,j & w jamaican jerk restaurant
116,license,2021433
116,facilitytype,restaurant
116,risk,risk 1 (high)
116,address,13 n laramie ave
116,city,chicago
116,state,il
116,zip,60644
116,inspectiondate,2010-03-04
116,inspectiontype,license
116,results,pass
116,latitude,41.88078915
116,longitude,-87.75493376
117,inspectionid,54256
117,dbaname,see thru chinese kitchen
117,akaname,see thru chinese kitchen
117,license,1770322
117,facilitytype,restaurant
117,risk,risk 1 (high)
117,address,5656 w roosevelt rd
117,city,chicago
117,state,il
117,zip,60644
117,inspectiondate,2010-03-08
117,inspectiontype,complaint
117,results,pass
117,latitude,41.86567514
117,longitude,-87.76662585
118,inspectionid,58225
118,dbaname,whole foods market
118,akaname,whole foods market
118,license,1933690
118,facilitytype,grocery store
118,risk,risk 1 (high)
118,address,1550 n kingsbury st
118,city,chicago
118,state,il
118,zip,60642
118,inspectiondate,2010-01-05
118,inspectiontype,complaint
118,results,pass
118,latitude,41.90939879
118,longitude,-87.6530507
119,inspectionid,58226
119,dbaname,kikka- kingsbury
119,akaname,kikka- kingsbury
119,license,1968898
119,facilitytype,restaurant
119,risk,risk 1 (high)
119,address,1550 n kingsbury st
119,city,chicago
119,state,il
119,zip,60642
119,inspectiondate,2010-01-05
119,inspectiontype,canvass
119,results,pass
119,latitude,41.90939879
119,longitude,-87.6530507
120,inspectionid,58227
120,dbaname,dunkin donuts
120,akaname,dunkin donuts
120,license,2013341
120,facilitytype,restaurant
120,risk,risk 2 (medium)
120,address,2805 w division st
120,city,chicago
120,state,il
120,zip,60622
120,inspectiondate,2010-01-06
120,inspectiontype,license re-inspection
120,results,pass
120,latitude,41.90281333
120,longitude,-87.69712881
121,inspectionid,58228
121,dbaname,podhalanka restaurant
121,akaname,podhalanka restaurant
121,license,10559
121,facilitytype,restaurant
121,risk,risk 1 (high)
121,address,1549 w division st
121,city,chicago
121,state,il
121,zip,60642
121,inspectiondate,2010-01-06
121,inspectiontype,canvass
121,results,fail
121,latitude,41.90324287
121,longitude,-87.66706205
122,inspectionid,58229
122,dbaname,filter coffee lounge
122,akaname,filter
122,license,2013495
122,facilitytype,restaurant
122,risk,risk 1 (high)
122,address,1373 n milwaukee ave
122,city,chicago
122,state,il
122,zip,60622
122,inspectiondate,2010-01-06
122,inspectiontype,consultation
122,results,fail
122,latitude,41.90686821
122,longitude,-87.67174892
123,inspectionid,58230
123,dbaname,chicago cafe caterers
123,akaname,chicago cafe caterers
123,license,1932046
123,facilitytype,catering
123,risk,risk 1 (high)
